id,site,site_id,job_title,area,due_date,work_location,work_type,link,ingestion_ts,is_new
Combitech-/karriar/lediga-jobb/system-analyst/,Combitech,Combitech-/karriar/lediga-jobb/system-analyst/,System Analyst,Information Technology Services,30 september 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/system-analyst/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/projektor-inom-kommunikationslosningar/,Combitech,Combitech-/karriar/lediga-jobb/projektor-inom-kommunikationslosningar/,Projektör inom kommunikationslösningar,Customer Service,22 oktober 2025,Arboga,nan,https://www.combitech.se/karriar/lediga-jobb/projektor-inom-kommunikationslosningar/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/systems-engineer-till-vart-utvecklingscenter/,Combitech,Combitech-/karriar/lediga-jobb/systems-engineer-till-vart-utvecklingscenter/,Systems Engineer till vårt utvecklingscenter,Engineering,8 oktober 2025,Trollhättan,nan,https://www.combitech.se/karriar/lediga-jobb/systems-engineer-till-vart-utvecklingscenter/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/konsult-inom-militar-it-till-combitech/,Combitech,Combitech-/karriar/lediga-jobb/konsult-inom-militar-it-till-combitech/,Konsult inom militär IT till Combitech,Engineering,6 oktober 2025,"Växjö, Skövde",nan,https://www.combitech.se/karriar/lediga-jobb/konsult-inom-militar-it-till-combitech/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/software-quality-expert/,Combitech,Combitech-/karriar/lediga-jobb/software-quality-expert/,Software Quality Expert,Information Technology Services,12 oktober 2025,"Linköping, Stockholm, Göteborg, Jönköping, Umeå",nan,https://www.combitech.se/karriar/lediga-jobb/software-quality-expert/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/senior-mjukvarutestare-till-in-houseprojekt-inom-telecom/,Combitech,Combitech-/karriar/lediga-jobb/senior-mjukvarutestare-till-in-houseprojekt-inom-telecom/,Senior mjukvarutestare till in-houseprojekt inom telecom,Information Technology Services,5 oktober 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/senior-mjukvarutestare-till-in-houseprojekt-inom-telecom/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/erfaren-elektronikkonstruktor/,Combitech,Combitech-/karriar/lediga-jobb/erfaren-elektronikkonstruktor/,Erfaren Elektronikkonstruktör,Engineering,5 oktober 2025,"Norrköping, Linköping",nan,https://www.combitech.se/karriar/lediga-jobb/erfaren-elektronikkonstruktor/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/produktutvecklare-inom-mekanik/,Combitech,Combitech-/karriar/lediga-jobb/produktutvecklare-inom-mekanik/,Produktutvecklare inom mekanik,Engineering,9 oktober 2025,Trollhättan,nan,https://www.combitech.se/karriar/lediga-jobb/produktutvecklare-inom-mekanik/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/tekniker-inom-vaderradar/,Combitech,Combitech-/karriar/lediga-jobb/tekniker-inom-vaderradar/,Tekniker inom väderradar,Customer Service,16 oktober 2025,Arboga,nan,https://www.combitech.se/karriar/lediga-jobb/tekniker-inom-vaderradar/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/linux-och-cloud-native-entusiast/,Combitech,Combitech-/karriar/lediga-jobb/linux-och-cloud-native-entusiast/,Linux och Cloud Native entusiast,Information Technology Services,1 oktober 2025,Göteborg,nan,https://www.combitech.se/karriar/lediga-jobb/linux-och-cloud-native-entusiast/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/underhallsingenjor-inom-forsvarsindustrin/,Combitech,Combitech-/karriar/lediga-jobb/underhallsingenjor-inom-forsvarsindustrin/,Underhållsingenjör inom försvarsindustrin,Engineering,15 oktober 2025,"Arboga, Enköping, Frösön, Västerås",nan,https://www.combitech.se/karriar/lediga-jobb/underhallsingenjor-inom-forsvarsindustrin/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/mjukvaruutvecklare/,Combitech,Combitech-/karriar/lediga-jobb/mjukvaruutvecklare/,Mjukvaruutvecklare,Information Technology Services,21 september 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/mjukvaruutvecklare/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/systemingenjor/,Combitech,Combitech-/karriar/lediga-jobb/systemingenjor/,Systemingenjör,Engineering,21 september 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/systemingenjor/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/erfaren-embeddedutvecklare/,Combitech,Combitech-/karriar/lediga-jobb/erfaren-embeddedutvecklare/,Erfaren Embeddedutvecklare,Information Technology Services,21 september 2025,Jönköping,nan,https://www.combitech.se/karriar/lediga-jobb/erfaren-embeddedutvecklare/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/systemansvarig-inom-forsvarsindustrin/,Combitech,Combitech-/karriar/lediga-jobb/systemansvarig-inom-forsvarsindustrin/,Systemansvarig inom försvarsindustrin,Engineering,22 september 2025,Arboga,nan,https://www.combitech.se/karriar/lediga-jobb/systemansvarig-inom-forsvarsindustrin/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/erfaren-mjukvaru--systemutvecklare-till-vara-utvecklingsteam/,Combitech,Combitech-/karriar/lediga-jobb/erfaren-mjukvaru--systemutvecklare-till-vara-utvecklingsteam/,Erfaren mjukvaru-/ systemutvecklare till våra utvecklingsteam,Information Technology Services,21 september 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/erfaren-mjukvaru--systemutvecklare-till-vara-utvecklingsteam/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/erfaren-systemingenjor/,Combitech,Combitech-/karriar/lediga-jobb/erfaren-systemingenjor/,Erfaren systemingenjör,Engineering,21 september 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/erfaren-systemingenjor/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/konsult-inom-safety--systemsakerhet/,Combitech,Combitech-/karriar/lediga-jobb/konsult-inom-safety--systemsakerhet/,Konsult inom safety / Systemsäkerhet,Engineering,22 september 2025,Linköping,nan,https://www.combitech.se/karriar/lediga-jobb/konsult-inom-safety--systemsakerhet/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/senior-mjukvaruutvecklare/,Combitech,Combitech-/karriar/lediga-jobb/senior-mjukvaruutvecklare/,Senior Mjukvaruutvecklare,Information Technology Services,26 september 2025,Västerås,nan,https://www.combitech.se/karriar/lediga-jobb/senior-mjukvaruutvecklare/,2025-09-15 13:49:56,False
Combitech-/karriar/lediga-jobb/senior-systemingenjor/,Combitech,Combitech-/karriar/lediga-jobb/senior-systemingenjor/,Senior Systemingenjör,Engineering,26 september 2025,Västerås,nan,https://www.combitech.se/karriar/lediga-jobb/senior-systemingenjor/,2025-09-15 13:49:56,False
Emagine-170533,Emagine,Emagine-170533,Talent Acquisition Data & Systems Admin/Coordinator,Other roles,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170533/talent-acquisition-data-and-systems-admincoordinator,2025-09-15 13:50:58,False
Emagine-170519,Emagine,Emagine-170519,Data Analysts ,Data & Analytics,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170519/data-analysts,2025-09-15 13:50:58,False
Emagine-170514,Emagine,Emagine-170514,Senior Web developer,Software Development,nan,nan,Hybrid,https://portal.emagine.org/jobs/170514/senior-web-developer,2025-09-15 13:50:58,False
Emagine-170504,Emagine,Emagine-170504,Machine Learning Engineer,Data & Analytics,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170504/machine-learning-engineer,2025-09-15 13:50:58,False
Emagine-170502,Emagine,Emagine-170502,Engineering Manager,Software Development,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170502/engineering-manager,2025-09-15 13:50:58,False
Emagine-170492,Emagine,Emagine-170492,Data and Analytics Engineer with Backend - Digital Procurement ,Data & Analytics,nan,nan,Hybrid,https://portal.emagine.org/jobs/170492/data-and-analytics-engineer-with-backend-digital-procurement,2025-09-15 13:50:58,False
Emagine-170485,Emagine,Emagine-170485,Site Reliability Engineer,IT Infrastructure & Operations,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170485/site-reliability-engineer,2025-09-15 13:50:58,False
Emagine-170484,Emagine,Emagine-170484,Platform Engineer (AI Engineering),Data & Analytics,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170484/platform-engineer-ai-engineering,2025-09-15 13:50:58,False
Emagine-170483,Emagine,Emagine-170483,Platform Engineer (Node.js/TS),Software Development,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170483/platform-engineer-nodejsts,2025-09-15 13:50:58,False
Emagine-170482,Emagine,Emagine-170482,Backend-utvecklare (Go),Software Development,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170482/backend-utvecklare-go,2025-09-15 13:50:58,False
Emagine-170480,Emagine,Emagine-170480,Fullstack-utvecklare (Node/TS/React),Software Development,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170480/fullstack-utvecklare-nodetsreact,2025-09-15 13:50:58,False
Emagine-170479,Emagine,Emagine-170479,Technical lead for Splunk UBA project track,Project Delivery,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170479/technical-lead-for-splunk-uba-project-track,2025-09-15 13:50:58,False
Emagine-170477,Emagine,Emagine-170477,Solution Architect / Lead Developer - Digital Procurement,Software Development,nan,nan,Hybrid,https://portal.emagine.org/jobs/170477/solution-architect-lead-developer-digital-procurement,2025-09-15 13:50:58,False
Emagine-170473,Emagine,Emagine-170473,RFP - Datamigrering - Teamleverans,Software Development,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170473/rfp-datamigrering-teamleverans,2025-09-15 13:50:58,False
Emagine-170467,Emagine,Emagine-170467,Senior Frontend Expert (React Native),Software Development,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170467/senior-frontend-expert-react-native,2025-09-15 13:50:58,False
Emagine-170466,Emagine,Emagine-170466,Backend Architect/Tech Lead (Python + AI),Software Development,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170466/backend-architecttech-lead-python-+-ai,2025-09-15 13:50:58,False
Emagine-170447,Emagine,Emagine-170447,.Net/AWS developer,Software Development,nan,nan,Hybrid,https://portal.emagine.org/jobs/170447/netaws-developer,2025-09-15 13:50:58,False
Emagine-170446,Emagine,Emagine-170446,New request- Atlassian Technical Engineer,IT Infrastructure & Operations,nan,nan,Remote,https://portal.emagine.org/jobs/170446/new-request-atlassian-technical-engineer,2025-09-15 13:50:58,False
Emagine-170410,Emagine,Emagine-170410,Senior Machine Learning Engineer,Data & Analytics,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170410/senior-machine-learning-engineer,2025-09-15 13:50:58,False
Emagine-170388,Emagine,Emagine-170388,Advanced Data Analysts (Credit Risk Focus),Data & Analytics,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170388/advanced-data-analysts-credit-risk-focus,2025-09-15 13:50:58,False
Emagine-170382,Emagine,Emagine-170382,Machine Learning Engineer,Data & Analytics,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170382/machine-learning-engineer,2025-09-15 13:50:58,False
Emagine-170372,Emagine,Emagine-170372,Test Automation Engineer,Test & QA,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170372/test-automation-engineer,2025-09-15 13:50:58,False
Emagine-170321,Emagine,Emagine-170321,Produkt Designer,"UX, UI & Visual Design",nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170321/produkt-designer,2025-09-15 13:50:58,False
Emagine-170319,Emagine,Emagine-170319,"Azure DevOps Consultant (Infrastructure, Automation & AWS Migration)",IT Infrastructure & Operations,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170319/azure-devops-consultant-infrastructure-automation-and-aws-migration,2025-09-15 13:50:58,False
Emagine-170316,Emagine,Emagine-170316,Backend Engineer - Infrastructure / Platform / Cloud Native,Software Development,nan,nan,Remote,https://portal.emagine.org/jobs/170316/backend-engineer-infrastructure-platform-cloud-native,2025-09-15 13:50:58,False
Emagine-170237,Emagine,Emagine-170237,SAP BTP Integration,ERP & CRM,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170237/sap-btp-integration,2025-09-15 13:50:58,False
Emagine-170233,Emagine,Emagine-170233,Senior Network Security Engineer,IT Infrastructure & Operations,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170233/senior-network-security-engineer,2025-09-15 13:50:58,False
Emagine-170209,Emagine,Emagine-170209,Databricks Consultant,Data & Analytics,nan,nan,Hybrid,https://portal.emagine.org/jobs/170209/databricks-consultant,2025-09-15 13:50:58,False
Emagine-170174,Emagine,Emagine-170174,Product/Engineering Leader,Strategy & Transformation,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170174/productengineering-leader,2025-09-15 13:50:58,False
Emagine-170168,Emagine,Emagine-170168,Data Engineer for Business Analytics Developments,Data & Analytics,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170168/data-engineer-for-business-analytics-developments,2025-09-15 13:50:58,False
Emagine-170138,Emagine,Emagine-170138,"Fullstack Web Engineer (Javascript, React) (Bonus Java)",Software Development,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/170138/fullstack-web-engineer-javascript-react-bonus-java,2025-09-15 13:50:58,False
Emagine-170116,Emagine,Emagine-170116,Machine Learning Engineer,Data & Analytics,nan,Malmö Metropolitan Area,Onsite,https://portal.emagine.org/jobs/170116/machine-learning-engineer,2025-09-15 13:50:58,False
Emagine-169949,Emagine,Emagine-169949,2 * Senior Test Automation Engineer IFRS9,Test & QA,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/169949/2-*-senior-test-automation-engineer-ifrs9,2025-09-15 13:50:58,False
Emagine-169889,Emagine,Emagine-169889,3 X Senior AI Engineers,Data & Analytics,nan,nan,Onsite,https://portal.emagine.org/jobs/169889/3-x-senior-ai-engineers,2025-09-15 13:50:58,False
Emagine-169853,Emagine,Emagine-169853,Fullstackutvecklare React/Kotlin,Software Development,nan,nan,Hybrid,https://portal.emagine.org/jobs/169853/fullstackutvecklare-reactkotlin,2025-09-15 13:50:58,False
Emagine-169327,Emagine,Emagine-169327,AI Governance Manager,"Risk, Security & Compliance",nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/169327/ai-governance-manager,2025-09-15 13:50:58,False
Emagine-169322,Emagine,Emagine-169322,Data Scientist (Within AI),Data & Analytics,nan,Stockholm Metropolitan Area,Hybrid,https://portal.emagine.org/jobs/169322/data-scientist-within-ai,2025-09-15 13:50:58,False
Emagine-169296,Emagine,Emagine-169296,Business Architect,Strategy & Transformation,nan,nan,Onsite,https://portal.emagine.org/jobs/169296/business-architect,2025-09-15 13:50:58,False
Emagine-168728,Emagine,Emagine-168728,Quality Engineer (Web),Test & QA,nan,nan,Onsite,https://portal.emagine.org/jobs/168728/quality-engineer-web,2025-09-15 13:50:58,False
Emagine-168254,Emagine,Emagine-168254,Payroll Specialist - EMEA,Other roles,nan,Stockholm Metropolitan Area,Onsite,https://portal.emagine.org/jobs/168254/payroll-specialist-emea,2025-09-15 13:50:58,False
Emagine-168064,Emagine,Emagine-168064,Strong Java Developer with Golang Experience,Software Development,nan,nan,Onsite,https://portal.emagine.org/jobs/168064/strong-java-developer-with-golang-experience,2025-09-15 13:50:58,False
Emagine-167889,Emagine,Emagine-167889,QA Engineer (automation experience Objective-C or equivalent),Test & QA,nan,nan,Onsite,https://portal.emagine.org/jobs/167889/qa-engineer-automation-experience-objective-c-or-equivalent,2025-09-15 13:50:58,False
Emagine-167370,Emagine,Emagine-167370,Software Engineer (C++),Software Development,nan,nan,Onsite,https://portal.emagine.org/jobs/167370/software-engineer-c++,2025-09-15 13:50:58,False
Emagine-167241,Emagine,Emagine-167241,Swift Developer with strong computer science foundations,Software Development,nan,Malmö Metropolitan Area,Onsite,https://portal.emagine.org/jobs/167241/swift-developer-with-strong-computer-science-foundations,2025-09-15 13:50:58,False
Emagine-155965,Emagine,Emagine-155965,IT Operations Manager,nan,nan,Linkoping,Onsite,https://portal.emagine.org/jobs/155965/it-operations-manager,2025-09-15 13:50:58,False
Ework-70947,Ework,Ework-70947,Projektledare,nan,2025-09-18T23:59:00+02:00,Södertälje,På plats,https://app.verama.com/sv/job-requests/70947,2025-09-15 13:51:51,False
Ework-70946,Ework,Ework-70946,Senior .Net Developer,nan,2025-09-22T23:59:00+02:00,Lund,På plats,https://app.verama.com/sv/job-requests/70946,2025-09-15 13:51:51,False
Ework-70942,Ework,Ework-70942,Projektledare för upphandling av nytt lönesystem,nan,2025-09-18T23:59:00+02:00,Gothenburg,Hybrid,https://app.verama.com/sv/job-requests/70942,2025-09-15 13:51:51,False
Ework-70940,Ework,Ework-70940,Chefshandledning för chef med utmaningar i arbetsgrupp,nan,2025-09-19T23:59:00+02:00,Malmo,Hybrid,https://app.verama.com/sv/job-requests/70940,2025-09-15 13:51:51,False
Ework-70931,Ework,Ework-70931,Handläggare BAS-U - KVV2,nan,2025-09-18T23:59:00+02:00,Lund,På plats,https://app.verama.com/sv/job-requests/70931,2025-09-15 13:51:51,False
Ework-70930,Ework,Ework-70930,Fullstackutvecklare - .NET och Azure cloud,nan,2025-09-16T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70930,2025-09-15 13:51:51,False
Ework-70929,Ework,Ework-70929,"Projektledare, utveckling och utrullning Lime CRM",nan,2025-09-24T23:59:00+02:00,Helsingborg,På plats,https://app.verama.com/sv/job-requests/70929,2025-09-15 13:51:51,False
Ework-70928,Ework,Ework-70928,Teknisk projektledare Larm- och trygghetsområde,nan,2025-09-21T23:59:00+02:00,Lulea,Hybrid,https://app.verama.com/sv/job-requests/70928,2025-09-15 13:51:51,False
Ework-70926,Ework,Ework-70926,Projektledare ERP,nan,2025-09-17T23:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70926,2025-09-15 13:51:51,False
Ework-70921,Ework,Ework-70921, IT-driftkonsult för Digital Examensplanering ,nan,2025-09-18T23:59:00+02:00,Helsingborg,Remote,https://app.verama.com/sv/job-requests/70921,2025-09-15 13:51:51,False
Ework-70920,Ework,Ework-70920,Databricks Platform Lead,nan,2025-09-19T23:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70920,2025-09-15 13:51:51,False
Ework-70919,Ework,Ework-70919,ICT Network & Security Consultant,nan,2025-09-19T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70919,2025-09-15 13:51:51,False
Ework-70916,Ework,Ework-70916,Projektledare,nan,2025-09-17T23:59:00+02:00,Södertälje,På plats,https://app.verama.com/sv/job-requests/70916,2025-09-15 13:51:51,False
Ework-70914,Ework,Ework-70914,Scrum master & Agil coach,nan,2025-09-16T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70914,2025-09-15 13:51:51,False
Ework-70912,Ework,Ework-70912,Expert underhåll högvärdeskomponenter tåg,nan,2025-09-25T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70912,2025-09-15 13:51:51,False
Ework-70910,Ework,Ework-70910,R&D Support Specialist,nan,2025-09-16T23:59:00+02:00,Vasteras,På plats,https://app.verama.com/sv/job-requests/70910,2025-09-15 13:51:51,False
Ework-70909,Ework,Ework-70909,Brandkonsult,nan,2025-09-18T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70909,2025-09-15 13:51:51,False
Ework-70907,Ework,Ework-70907,Arkitekttjänster för kommersiella lokaler ,nan,2025-09-23T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70907,2025-09-15 13:51:51,False
Ework-70906,Ework,Ework-70906,Cybersecurity Expert (Vehicle Platform),nan,2025-09-19T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70906,2025-09-15 13:51:51,False
Ework-70904,Ework,Ework-70904,"Release Train Engineer, Coach",nan,2025-09-16T23:59:00+02:00,Solna,På plats,https://app.verama.com/sv/job-requests/70904,2025-09-15 13:51:51,False
Ework-70903,Ework,Ework-70903,R&D Engineer within mechanical design,nan,2025-09-16T23:59:00+02:00,Vasteras,På plats,https://app.verama.com/sv/job-requests/70903,2025-09-15 13:51:51,False
Ework-70902,Ework,Ework-70902,Senior Cybersecurity Expert,nan,2025-09-19T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70902,2025-09-15 13:51:51,False
Ework-70900,Ework,Ework-70900,Solution Architect with PKI Expertise,nan,2025-09-19T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70900,2025-09-15 13:51:51,False
Ework-70898,Ework,Ework-70898,Kvalitetsspecialist i anläggningsprojekt,nan,2025-09-19T23:59:00+02:00,Sundbyberg,Hybrid,https://app.verama.com/sv/job-requests/70898,2025-09-15 13:51:51,False
Ework-70895,Ework,Ework-70895,Informationsarkitekt,nan,2025-09-19T23:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70895,2025-09-15 13:51:51,False
Ework-70894,Ework,Ework-70894,MDP Non-Retail Data Analyst,nan,2025-09-17T22:59:00+02:00,"Helsinki, Stockholm",Hybrid,https://app.verama.com/sv/job-requests/70894,2025-09-15 13:51:51,False
Ework-70893,Ework,Ework-70893,Project Support – Review of the customer support,nan,2025-09-16T23:59:00+02:00,Gothenburg,Hybrid,https://app.verama.com/sv/job-requests/70893,2025-09-15 13:51:51,False
Ework-70891,Ework,Ework-70891,JD Edwards (JDE) Specialist,nan,2025-09-18T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70891,2025-09-15 13:51:51,False
Ework-70889,Ework,Ework-70889,Organisationskonsulter - Ledarskapsutveckling,nan,2025-09-26T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70889,2025-09-15 13:51:51,False
Ework-70884,Ework,Ework-70884,Vetenskaplig studie-Likvärdig kvalitet i Malmös förskolor,nan,2025-09-28T23:59:00+02:00,Malmo,Hybrid,https://app.verama.com/sv/job-requests/70884,2025-09-15 13:51:51,False
Ework-70883,Ework,Ework-70883,Technical Lead - Splunk UBA ,nan,2025-09-17T22:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70883,2025-09-15 13:51:51,False
Ework-70881,Ework,Ework-70881,Machine Learning Engineer ,nan,2025-09-20T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70881,2025-09-15 13:51:51,False
Ework-70880,Ework,Ework-70880,Handräckning värmeanläggningar Visingsö,nan,2025-09-16T23:59:00+02:00,Visingsö,På plats,https://app.verama.com/sv/job-requests/70880,2025-09-15 13:51:51,False
Ework-70877,Ework,Ework-70877,M365 konsult,nan,2025-09-17T22:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70877,2025-09-15 13:51:51,False
Ework-70873,Ework,Ework-70873,IT Business Analyst,nan,2025-09-16T23:59:00+02:00,Gothenburg,Hybrid,https://app.verama.com/sv/job-requests/70873,2025-09-15 13:51:51,False
Ework-70872,Ework,Ework-70872,Application Developer / Full Stack Consultant – Digital Twin,nan,2025-09-16T23:59:00+02:00,Södertälje,Hybrid,https://app.verama.com/sv/job-requests/70872,2025-09-15 13:51:51,False
Ework-70871,Ework,Ework-70871,Business Analyst,nan,2025-09-15T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70871,2025-09-15 13:51:51,False
Ework-70870,Ework,Ework-70870,Data Engineer / Full Stack Consultant – Digital Twin Project,nan,2025-09-16T23:59:00+02:00,Södertälje,Hybrid,https://app.verama.com/sv/job-requests/70870,2025-09-15 13:51:51,False
Ework-70866,Ework,Ework-70866,Projektledare ledningssystem (NMI),nan,2025-09-19T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70866,2025-09-15 13:51:51,False
Ework-70863,Ework,Ework-70863,FEA Engineer,nan,2025-09-15T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70863,2025-09-15 13:51:51,False
Ework-70861,Ework,Ework-70861,Automation Engineer,nan,2025-09-19T23:59:00+02:00,Lund,På plats,https://app.verama.com/sv/job-requests/70861,2025-09-15 13:51:51,False
Ework-70859,Ework,Ework-70859,Global Project Operations Manager,nan,2025-09-20T23:59:00+02:00,Vasteras,Remote,https://app.verama.com/sv/job-requests/70859,2025-09-15 13:51:51,False
Ework-70855,Ework,Ework-70855,Geoteknisk utredning för ny detaljplan för Bro torg,nan,2025-09-18T23:59:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70855,2025-09-15 13:51:51,False
Ework-70854,Ework,Ework-70854,Project Manager,nan,2025-09-20T23:59:00+02:00,Vasteras,På plats,https://app.verama.com/sv/job-requests/70854,2025-09-15 13:51:51,False
Ework-70848,Ework,Ework-70848,Associate Project Manager,nan,2025-09-18T23:59:00+02:00,Vasteras,På plats,https://app.verama.com/sv/job-requests/70848,2025-09-15 13:51:51,False
Ework-70840,Ework,Ework-70840,Data Analyst - Logistics,nan,2025-09-16T22:59:00+02:00,Jonsered,På plats,https://app.verama.com/sv/job-requests/70840,2025-09-15 13:51:51,False
Ework-70832,Ework,Ework-70832,.NET-utvecklare med fokus på DevOps & molnlösningar,nan,2025-09-16T23:59:00+02:00,Stockholm,Hybrid,https://app.verama.com/sv/job-requests/70832,2025-09-15 13:51:51,False
Ework-70829,Ework,Ework-70829,Project Manager ,nan,2025-09-17T13:00:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70829,2025-09-15 13:51:51,False
Ework-70826,Ework,Ework-70826,Grupputveckling inom ledningsgrupp,nan,2025-09-18T23:59:00+02:00,Malmo,På plats,https://app.verama.com/sv/job-requests/70826,2025-09-15 13:51:51,False
Ework-70823,Ework,Ework-70823,IT-specialist,nan,2025-09-18T12:00:00+02:00,Stockholm,På plats,https://app.verama.com/sv/job-requests/70823,2025-09-15 13:51:51,False
Ework-70822,Ework,Ework-70822,Customer Support Engineer,nan,2025-09-16T23:59:00+02:00,Gothenburg,På plats,https://app.verama.com/sv/job-requests/70822,2025-09-15 13:51:51,False
Ework-70819,Ework,Ework-70819,Utvärdering av Lunds kommuns mötes och evenemangstrategi,nan,2025-09-17T23:59:00+02:00,Lund,Hybrid,https://app.verama.com/sv/job-requests/70819,2025-09-15 13:51:51,False
Ework-70818,Ework,Ework-70818,Senior Service Designer,nan,2025-09-17T23:59:00+02:00,Kista,På plats,https://app.verama.com/sv/job-requests/70818,2025-09-15 13:51:51,False
Ework-70810,Ework,Ework-70810,Coachning/utveckling av chef på exekutiv nivå ,nan,2025-09-16T23:59:00+02:00,Malmo,På plats,https://app.verama.com/sv/job-requests/70810,2025-09-15 13:51:51,False
Ework-70809,Ework,Ework-70809,Analytiker inom effektmätning och projektuppföljning,nan,2025-09-15T23:59:00+02:00,Malmo,Hybrid,https://app.verama.com/sv/job-requests/70809,2025-09-15 13:51:51,False
Ework-70808,Ework,Ework-70808,Stadsautomationskonsult,nan,2025-09-15T23:59:00+02:00,Gothenburg,Remote,https://app.verama.com/sv/job-requests/70808,2025-09-15 13:51:51,False
Ework-70803,Ework,Ework-70803,Business Controller,nan,2025-09-15T23:59:00+02:00,Vasteras,På plats,https://app.verama.com/sv/job-requests/70803,2025-09-15 13:51:51,False
